src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flags,label
10.185.7.152,10.65.40.249,63015,123,17,2174,ACK,0
10.69.122.220,10.41.252.160,4056,143,6,2115,FIN,0
10.194.233.188,10.114.126.119,31096,20,17,3252,UDP,0
10.221.158.177,10.175.61.124,35409,8080,17,2972,FIN,1
10.250.26.29,10.0.125.133,47100,443,17,3287,RST,0
10.184.39.213,10.240.191.164,57297,443,6,3818,SYN,1
10.115.101.57,10.237.3.197,6948,443,6,2551,SYN,1
10.222.84.25,10.182.84.93,6125,53,17,4151,ACK,1
10.229.65.62,10.239.11.254,61607,53,17,1030,SYN,0
10.250.110.23,10.245.86.242,30026,22,6,1119,FIN,0
10.115.181.246,10.118.78.251,53811,123,6,4636,FIN,0
10.45.68.245,10.36.82.136,41838,3389,6,110,ACK,1
10.249.184.35,10.235.102.156,55474,445,6,2742,PSH,0
10.254.62.114,10.136.23.250,11852,123,17,3383,ACK,0
10.16.46.254,10.253.239.208,24251,143,17,4334,SYN,0
10.167.162.37,10.103.249.67,28839,123,6,1880,FIN,1
10.187.161.196,10.144.117.143,14850,23,6,3771,RST,1
10.59.130.109,10.170.145.13,58167,22,17,624,FIN,1
10.127.203.142,10.172.236.168,61662,21,17,2104,PSH,1
10.88.12.66,10.178.11.149,12322,80,17,4223,URG,0
10.85.10.235,10.245.197.74,24604,110,6,4353,FIN,0
10.98.234.200,10.64.183.221,40570,143,17,932,ACK,0
10.59.12.9,10.170.50.172,29256,3389,17,4623,FIN,0
10.134.255.152,10.251.187.31,33741,25,17,4908,RST,1
10.18.108.239,10.143.205.111,29937,20,6,4640,UDP,1
10.92.108.99,10.19.222.11,45389,445,6,3739,URG,0
10.54.123.147,10.179.198.200,42470,20,6,3903,FIN,1
10.80.198.139,10.241.76.216,15239,3389,17,2645,ACK,0
10.139.204.217,10.169.210.46,46705,22,6,2369,URG,0
10.182.114.45,10.204.205.129,13985,22,17,717,PSH,1
10.242.141.254,10.84.145.95,37267,23,17,3679,RST,0
10.82.125.255,10.86.221.157,40545,8080,17,1195,UDP,1
10.84.149.4,10.1.135.224,49340,80,17,1643,URG,0
10.147.154.171,10.55.187.123,39937,80,17,717,URG,0
10.94.44.216,10.117.185.136,65371,123,6,4399,UDP,0
10.233.213.98,10.242.8.122,60060,3389,6,2781,FIN,1
10.138.53.101,10.29.161.207,38231,143,6,2522,UDP,0
10.135.6.215,10.82.182.159,28022,8080,6,561,RST,0
10.225.61.193,10.49.210.96,61354,443,17,1413,PSH,0
10.158.116.173,10.162.145.72,63691,22,6,2765,FIN,0
10.53.135.217,10.97.170.40,8184,123,17,4586,SYN,1
10.70.83.217,10.181.110.215,59726,53,6,624,PSH,0
10.217.216.94,10.146.93.100,13530,445,6,3944,URG,0
10.146.128.125,10.79.78.172,3913,443,17,1985,RST,0
10.127.8.185,10.76.7.71,26370,8080,17,68,SYN,0
10.7.17.173,10.26.111.10,17361,110,6,608,ACK,0
10.239.49.68,10.16.244.225,25362,110,17,2241,PSH,0
10.107.11.250,10.158.27.19,49251,22,6,4499,URG,0
10.200.131.155,10.148.127.214,5847,53,17,957,FIN,0
10.67.53.229,10.134.63.178,12795,80,6,4088,RST,0
10.122.49.131,10.0.134.145,26855,443,17,3707,URG,0
10.64.16.17,10.126.27.84,11342,3389,17,3344,FIN,0
10.4.223.116,10.8.22.123,16234,53,6,2738,SYN,1
10.35.2.38,10.223.197.234,23727,53,17,1269,URG,1
10.33.204.92,10.237.255.16,11832,22,17,2741,SYN,0
10.28.204.80,10.102.15.69,16192,21,6,4033,UDP,1
10.216.186.208,10.61.110.82,63709,445,17,4018,RST,1
10.162.215.52,10.3.102.48,63308,80,17,3933,PSH,1
10.29.25.54,10.104.29.47,38858,53,17,1439,UDP,0
10.202.100.123,10.118.111.173,43953,23,17,2535,FIN,0
10.230.158.196,10.72.10.192,42693,20,17,4021,URG,1
10.168.248.15,10.110.42.64,43693,445,6,2670,FIN,0
10.15.40.98,10.207.35.167,53667,443,17,4842,URG,0
10.20.153.243,10.228.183.7,32638,20,6,1737,PSH,0
10.154.12.198,10.172.12.202,23045,21,17,3392,PSH,0
10.235.186.51,10.34.148.25,21690,143,17,2420,RST,1
10.17.189.159,10.162.232.94,14435,110,17,3694,RST,0
10.24.152.215,10.253.80.78,60177,8080,17,982,PSH,0
10.8.178.230,10.193.251.95,47914,22,6,2384,URG,1
10.166.156.95,10.246.174.3,50655,443,6,1358,URG,0
10.124.145.201,10.115.138.42,18382,22,17,1731,RST,1
10.54.130.46,10.199.230.147,40449,80,6,737,RST,1
10.137.43.34,10.218.36.161,19513,20,6,1275,PSH,0
10.241.75.98,10.62.220.22,36671,21,17,2668,FIN,0
10.4.65.179,10.72.210.35,54767,21,6,1170,PSH,0
10.87.148.164,10.45.57.173,33328,3389,17,2867,SYN,0
10.42.35.131,10.105.243.181,22633,110,17,1638,SYN,1
10.102.179.182,10.193.190.2,29259,22,6,2588,FIN,0
10.201.25.120,10.196.151.109,20581,445,17,3476,UDP,0
10.45.34.243,10.70.119.6,46614,22,17,965,FIN,1
10.173.177.10,10.180.248.114,12871,21,17,2324,RST,0
10.213.107.142,10.123.143.199,6911,25,6,4871,PSH,0
10.55.14.77,10.148.125.202,28993,123,17,3150,PSH,0
10.141.183.216,10.18.254.71,2042,8080,17,3581,SYN,1
10.250.164.183,10.208.210.94,15320,110,6,3177,RST,0
10.20.206.233,10.66.197.190,54832,23,6,2051,RST,0
10.8.233.188,10.18.153.229,24965,110,6,3171,RST,0
10.162.192.75,10.70.0.95,40197,25,17,3242,FIN,0
10.153.130.127,10.20.144.169,35363,123,17,287,UDP,0
10.58.22.120,10.131.55.215,50065,443,17,4034,ACK,0
10.6.215.228,10.81.25.149,39215,445,17,3192,UDP,0
10.78.181.103,10.6.199.183,43228,20,6,2517,ACK,0
10.43.244.18,10.241.146.95,52851,23,17,194,URG,1
10.16.191.211,10.120.11.60,48341,3389,17,2486,UDP,1
10.51.140.255,10.76.173.242,27317,110,6,1899,PSH,0
10.187.235.239,10.216.66.57,2904,8080,17,164,RST,0
10.81.83.164,10.255.98.50,32052,3389,17,3455,RST,0
10.214.46.16,10.126.59.8,33553,20,17,3759,URG,0
10.169.37.244,10.241.247.15,60893,110,6,3781,FIN,0
10.206.248.176,10.205.145.210,59657,53,17,3541,FIN,0
10.126.149.183,10.64.107.30,11635,443,6,1803,PSH,0
10.229.204.246,10.47.12.46,36934,8080,6,3753,ACK,1
10.85.60.161,10.55.166.32,35900,21,17,3991,PSH,0
10.28.15.170,10.79.51.231,18234,123,6,4829,PSH,0
10.31.27.177,10.93.180.36,14282,23,17,80,SYN,0
10.122.182.139,10.19.207.218,36815,80,17,1949,SYN,1
10.139.175.10,10.188.27.166,6283,123,17,2195,FIN,1
10.178.10.222,10.226.217.88,48363,53,6,4518,URG,0
10.202.175.19,10.101.192.25,50172,22,6,1774,UDP,0
10.239.127.88,10.169.42.177,37901,23,6,4699,ACK,0
10.90.124.171,10.76.235.180,64572,443,17,3021,ACK,0
10.15.49.200,10.115.68.150,3289,443,6,791,PSH,1
10.21.168.203,10.136.242.19,49217,22,17,527,FIN,0
10.24.191.72,10.230.152.17,27413,445,6,775,RST,0
10.207.183.99,10.134.214.162,13526,143,17,1389,ACK,0
10.93.1.122,10.228.35.50,29562,110,17,4847,PSH,0
10.179.130.53,10.46.92.228,64115,443,17,3642,FIN,1
10.31.253.142,10.194.253.106,46572,20,17,1747,SYN,1
10.194.243.35,10.43.118.156,44212,25,17,712,SYN,0
10.37.238.174,10.155.232.248,41848,25,6,4720,UDP,0
10.248.168.251,10.41.95.81,50039,25,17,4397,FIN,0
10.168.252.179,10.51.89.32,18645,8080,6,1436,FIN,0
10.85.232.104,10.146.250.243,41240,110,6,1253,PSH,1
10.59.121.107,10.66.35.102,27002,25,6,727,UDP,0
10.18.170.4,10.172.235.200,31364,53,6,1344,PSH,0
10.58.251.150,10.72.45.80,3463,22,6,2495,PSH,0
10.204.22.160,10.80.213.14,25229,22,6,500,FIN,1
10.51.45.46,10.96.193.254,56623,25,17,959,RST,1
10.22.54.181,10.25.60.148,59946,53,17,3816,URG,1
10.16.109.4,10.206.8.78,54908,443,6,1541,RST,1
10.206.37.28,10.27.143.160,53078,110,6,4113,URG,0
10.30.50.240,10.171.160.71,1340,23,17,335,SYN,0
10.46.175.165,10.49.197.117,9061,110,17,881,URG,0
10.90.203.139,10.154.49.45,60392,445,17,1063,RST,0
10.225.144.197,10.227.253.193,38700,25,17,2754,PSH,0
10.74.34.168,10.76.120.228,11462,21,6,4703,FIN,0
10.164.171.74,10.143.171.176,41878,53,6,4642,RST,0
10.73.200.190,10.82.29.148,43013,445,17,3500,SYN,0
10.195.122.153,10.252.222.109,17757,80,6,2893,FIN,1
10.55.189.131,10.69.83.150,65383,80,17,3155,ACK,0
10.73.75.212,10.68.30.221,62915,445,6,2982,RST,0
10.88.188.157,10.148.74.11,48479,20,17,3500,SYN,0
10.5.196.195,10.55.60.126,36342,143,17,3788,ACK,0
10.224.21.238,10.2.194.96,40668,53,17,2353,FIN,0
10.138.12.233,10.136.159.55,40228,23,17,4388,ACK,0
10.89.27.121,10.62.34.243,24202,445,17,2757,SYN,0
10.46.63.26,10.147.1.85,51756,123,6,2817,FIN,0
10.82.18.66,10.249.206.170,62970,80,17,1077,FIN,0
10.91.189.37,10.196.230.136,41161,20,17,2937,ACK,1
10.115.193.9,10.100.207.26,4841,3389,17,3259,ACK,0
10.2.237.26,10.134.111.138,50684,443,17,448,PSH,0
10.93.252.158,10.204.139.187,13574,123,6,3810,UDP,1
10.174.141.221,10.95.1.201,38833,23,6,385,UDP,1
10.169.241.92,10.86.81.75,1873,23,6,3897,RST,0
10.7.254.230,10.136.187.178,29030,80,6,4907,ACK,1
10.112.182.104,10.97.113.202,42536,445,6,776,URG,1
10.211.88.229,10.61.152.121,15579,21,17,3608,UDP,1
10.103.255.0,10.215.124.177,5302,8080,6,1948,FIN,1
10.154.56.62,10.160.29.50,63002,21,6,3225,PSH,0
10.238.197.167,10.86.42.78,8121,445,6,516,PSH,1
10.244.60.64,10.232.118.29,61803,21,6,4893,RST,1
10.94.212.117,10.132.185.199,15247,21,17,3325,PSH,0
10.127.69.187,10.194.76.210,29636,443,17,3073,ACK,1
10.190.27.134,10.172.89.39,40098,53,6,3800,FIN,0
10.218.23.219,10.244.25.124,7920,53,6,3235,UDP,0
10.16.201.207,10.178.136.81,17985,123,17,460,ACK,0
10.153.180.180,10.168.248.23,60206,21,6,3877,RST,1
10.148.178.157,10.107.128.20,29370,23,6,2342,SYN,0
10.193.44.95,10.70.15.51,44388,143,6,1548,ACK,0
10.220.85.235,10.234.218.58,27076,21,17,2024,SYN,1
10.87.225.245,10.54.188.202,3687,143,17,1223,ACK,0
10.80.33.242,10.93.47.215,56921,21,6,2054,ACK,0
10.92.48.78,10.137.82.42,40182,25,6,2978,SYN,0
10.7.254.60,10.150.162.215,22952,123,17,2035,UDP,0
10.50.87.120,10.75.5.249,47259,20,17,2939,FIN,1
10.43.202.193,10.195.36.1,56685,110,6,1362,URG,0
10.98.253.17,10.214.105.79,12449,80,17,978,FIN,1
10.132.244.45,10.235.177.88,44600,21,17,2842,URG,1
10.202.140.215,10.83.211.163,16429,20,6,4113,UDP,0
10.40.117.239,10.180.178.153,44701,8080,17,3662,FIN,0
10.215.29.254,10.181.109.208,16186,21,6,4815,RST,0
10.205.174.147,10.18.38.156,10539,20,6,4556,URG,1
10.198.82.166,10.86.76.110,24892,53,17,2106,URG,1
10.228.17.249,10.52.182.199,19214,25,6,3368,FIN,0
10.84.57.86,10.174.97.137,62335,22,6,3498,URG,0
10.163.174.238,10.160.169.157,18977,445,6,510,URG,0
10.18.21.228,10.189.8.62,34552,3389,6,4193,SYN,1
10.135.76.178,10.89.62.151,4299,3389,6,1210,SYN,0
10.205.189.19,10.116.53.178,8805,143,17,855,PSH,0
10.38.161.214,10.194.119.185,54073,110,17,405,PSH,1
10.195.141.172,10.33.128.64,59189,25,6,1345,UDP,0
10.146.244.48,10.59.188.120,25743,3389,6,2821,UDP,0
10.28.223.171,10.17.166.241,22780,21,6,1744,UDP,0
10.110.118.59,10.245.122.29,14683,22,17,2442,SYN,0
10.215.79.94,10.133.216.115,8471,143,6,2392,SYN,1
10.43.121.90,10.187.72.74,18939,21,6,3352,URG,0
10.248.46.68,10.59.142.208,27774,23,6,228,PSH,1
10.235.67.0,10.162.229.76,6536,3389,17,1402,SYN,0
10.194.0.94,10.7.98.196,2732,445,6,2782,FIN,1
10.125.63.64,10.93.162.42,17871,25,6,857,ACK,0
10.63.169.155,10.85.13.106,8788,25,17,1652,FIN,0
10.136.124.159,10.190.6.219,51398,143,17,2371,PSH,1
10.171.123.52,10.120.6.139,42445,3389,6,2434,SYN,0
10.72.160.68,10.112.194.144,24688,21,17,2260,SYN,0
10.147.84.174,10.42.178.117,65085,443,6,4981,ACK,1
10.6.134.107,10.120.34.186,18871,80,17,4732,FIN,1
10.162.82.100,10.4.239.197,35794,443,17,4370,FIN,1
10.198.152.164,10.161.87.204,46409,110,6,2608,PSH,1
10.135.190.76,10.241.175.156,61947,22,6,572,SYN,1
10.249.145.63,10.152.185.181,5107,22,17,4796,PSH,0
10.159.93.209,10.117.220.141,49675,22,6,4100,PSH,0
10.237.71.54,10.184.32.22,16104,110,17,2296,UDP,1
10.177.41.246,10.137.53.248,2719,20,17,4212,URG,0
10.52.98.30,10.97.179.143,8474,22,17,747,UDP,0
10.157.216.204,10.193.180.173,28033,25,17,3868,RST,1
10.142.140.179,10.79.4.98,65502,8080,6,3183,SYN,0
10.189.96.156,10.86.103.93,38967,443,6,2580,ACK,1
10.222.150.164,10.43.28.215,28068,23,6,4441,FIN,1
10.247.249.80,10.113.253.35,43446,22,17,828,SYN,1
10.43.86.163,10.202.162.78,45174,123,6,131,RST,1
10.169.237.20,10.92.160.8,29980,443,6,3457,RST,0
10.132.89.138,10.18.51.199,62510,143,17,1571,URG,0
10.207.59.162,10.115.236.74,40362,110,6,4631,UDP,1
10.234.210.102,10.229.239.234,32911,443,6,2899,SYN,1
10.116.193.63,10.73.244.240,55600,23,6,1565,URG,0
10.201.9.211,10.16.149.141,14926,21,17,4587,FIN,1
10.214.87.27,10.0.217.14,26614,20,17,64,URG,0
10.115.80.231,10.15.223.9,57591,3389,6,734,UDP,1
10.132.134.150,10.149.218.74,47159,110,6,1165,UDP,0
10.83.109.81,10.249.94.67,8211,80,17,3900,FIN,1
10.181.196.71,10.242.79.172,30981,110,6,827,URG,0
10.163.143.107,10.200.194.10,41809,123,6,313,RST,0
10.13.200.34,10.151.77.46,7012,3389,6,4426,RST,0
10.223.8.199,10.249.205.123,11585,20,6,4189,UDP,0
10.21.129.171,10.2.55.165,49141,20,6,1077,SYN,0
10.125.181.198,10.123.81.211,23958,23,6,339,ACK,1
10.137.24.160,10.24.3.112,51278,8080,6,3818,PSH,0
10.50.67.228,10.135.184.220,38228,22,6,5000,URG,0
10.156.217.60,10.188.65.76,61701,143,17,261,UDP,0
10.250.13.254,10.240.126.120,52762,80,6,3699,SYN,0
10.63.38.30,10.250.226.11,53631,25,6,4242,RST,0
10.143.163.191,10.190.181.250,51768,22,17,2328,RST,1
10.217.9.32,10.173.153.18,50274,110,17,1616,ACK,1
10.48.162.192,10.68.242.7,61952,22,17,3717,FIN,0
10.167.126.199,10.39.193.30,41394,20,6,826,UDP,1
10.53.69.39,10.38.1.191,53240,123,6,126,PSH,0
10.11.35.198,10.126.203.125,9050,443,6,3720,FIN,0
10.162.226.74,10.44.71.254,28419,21,17,447,RST,1
10.230.110.246,10.107.3.182,3697,3389,6,714,URG,0
10.35.8.201,10.154.212.208,64688,21,17,3150,UDP,0
10.43.48.7,10.80.252.191,56795,21,6,183,PSH,1
10.76.55.56,10.132.12.136,25908,3389,6,2926,UDP,0
10.156.210.243,10.61.57.65,10530,22,17,664,RST,0
10.197.148.115,10.176.230.242,65217,123,6,956,SYN,1
10.44.163.91,10.135.78.27,51573,25,6,1027,UDP,1
10.10.183.139,10.245.92.168,62677,22,17,1701,PSH,0
10.94.122.40,10.236.130.210,13418,123,17,4732,URG,0
10.145.202.229,10.159.187.133,6452,53,17,1638,PSH,1
10.6.245.162,10.85.242.138,38720,20,6,2321,SYN,1
10.159.51.119,10.216.48.0,50065,21,17,1500,SYN,0
10.37.73.66,10.204.126.78,26327,443,6,4683,UDP,0
10.236.51.94,10.66.89.150,32699,22,6,2865,PSH,0
10.158.172.38,10.209.236.211,12630,8080,17,4844,FIN,0
10.19.174.205,10.29.2.22,23462,123,6,3649,RST,0
10.5.210.137,10.109.168.244,15910,21,6,4809,FIN,0
10.125.163.223,10.65.145.95,29517,22,17,3910,ACK,1
10.56.235.48,10.183.102.162,10879,53,17,3141,SYN,1
10.183.129.202,10.57.208.209,64646,23,6,2333,URG,0
10.212.56.250,10.26.81.229,50611,123,17,421,UDP,0
10.88.253.56,10.139.192.28,54456,53,17,3066,UDP,0
10.245.187.28,10.157.2.102,39192,20,17,4441,ACK,0
10.28.72.237,10.53.131.12,36590,53,6,2185,PSH,0
10.197.169.145,10.162.240.86,5369,8080,6,1743,URG,0
10.179.80.166,10.253.247.116,57190,3389,17,690,ACK,0
10.140.200.214,10.141.113.236,40715,80,17,1075,UDP,0
10.245.235.113,10.64.76.155,59389,123,6,2569,UDP,0
10.92.251.113,10.188.192.82,48987,443,6,2321,PSH,0
10.86.48.159,10.126.81.245,63773,25,17,406,UDP,1
10.99.137.186,10.7.77.146,6649,123,17,599,FIN,0
10.34.68.3,10.101.34.97,6593,21,17,4550,RST,0
10.81.205.100,10.41.40.210,23011,8080,6,956,URG,0
10.74.154.16,10.105.50.143,47042,20,17,4920,SYN,0
10.80.79.138,10.218.155.222,42929,20,17,4742,PSH,0
10.205.171.59,10.204.13.217,31108,445,17,282,ACK,0
10.39.202.196,10.201.69.224,65016,22,6,4004,UDP,0
10.163.55.33,10.87.87.31,62866,23,6,2302,SYN,0
10.78.131.166,10.238.182.83,48491,123,17,3301,UDP,0
10.146.31.210,10.236.221.66,8628,3389,17,2173,PSH,0
10.122.151.67,10.94.240.102,47758,143,17,2461,URG,0
10.175.110.63,10.129.177.67,19195,21,17,2612,UDP,1
10.128.149.243,10.49.109.124,42676,23,6,4115,RST,0
10.250.47.145,10.253.52.243,45215,23,6,3134,ACK,1
10.35.205.121,10.184.176.125,25218,110,6,3050,UDP,0
10.1.176.23,10.154.112.137,14188,445,6,135,UDP,0
10.153.224.111,10.94.71.219,61791,110,17,2796,ACK,0
10.169.183.112,10.74.237.225,55343,53,6,1072,UDP,0
10.245.55.78,10.16.36.199,7659,22,17,1350,URG,0
10.121.201.43,10.20.55.143,21752,3389,6,2211,SYN,0
10.210.102.149,10.78.201.3,21982,22,17,4234,RST,0
10.77.146.168,10.41.187.210,40279,110,17,4128,UDP,0
10.185.82.132,10.65.144.101,23480,22,6,1071,FIN,1
10.195.157.203,10.6.13.253,2404,445,17,201,UDP,1
10.251.84.137,10.41.42.66,12230,80,6,3259,FIN,0
10.136.144.219,10.15.35.226,51552,20,6,4591,UDP,0
10.90.96.39,10.97.37.104,12299,445,6,2099,PSH,0
10.185.124.88,10.34.116.238,4229,8080,17,1415,UDP,0
10.61.69.140,10.235.135.111,5216,25,6,2426,UDP,0
10.175.205.123,10.193.220.101,49064,8080,17,2935,SYN,0
10.113.18.159,10.143.193.11,9158,22,17,3078,URG,0
10.47.10.218,10.203.235.142,3201,8080,6,3873,FIN,0
10.182.42.240,10.54.197.218,44012,8080,6,2782,UDP,1
10.173.27.1,10.180.54.138,21742,445,6,2767,ACK,1
10.43.107.97,10.81.115.118,50779,23,6,4184,FIN,0
10.203.88.19,10.25.240.125,4932,25,17,3741,URG,0
10.79.39.240,10.148.74.73,23240,443,17,4650,ACK,0
10.41.138.3,10.12.244.17,9292,22,6,2596,SYN,0
10.231.91.200,10.117.219.239,23427,3389,17,4275,PSH,0
10.8.13.48,10.241.98.109,56790,53,17,1457,UDP,0
10.152.8.11,10.228.140.60,19927,3389,17,4032,FIN,1
10.84.253.205,10.175.17.36,33047,110,17,4746,SYN,1
10.129.14.215,10.134.237.48,31341,21,6,2086,RST,1
10.53.87.98,10.65.254.20,4873,443,6,3319,ACK,1
10.55.79.71,10.236.234.44,26755,123,6,1001,FIN,1
10.50.75.120,10.79.91.25,2720,123,17,1074,SYN,0
10.154.38.113,10.242.167.101,46299,3389,17,2909,PSH,0
10.90.61.124,10.143.145.33,17141,25,6,1824,UDP,0
10.96.212.153,10.62.26.92,19363,21,17,4543,SYN,0
10.241.91.203,10.38.157.130,22576,110,17,3019,PSH,0
10.255.155.63,10.25.86.222,5315,22,6,4830,PSH,1
10.34.200.116,10.40.153.202,54506,20,17,3229,PSH,0
10.218.142.182,10.203.95.24,19478,20,6,3099,ACK,0
10.10.195.18,10.206.18.208,38615,3389,6,897,FIN,0
10.9.27.217,10.58.10.185,32152,53,6,2450,SYN,0
10.12.255.106,10.118.201.143,61707,53,17,1413,FIN,0
10.147.6.79,10.197.194.111,55207,443,17,3091,UDP,0
10.203.100.132,10.184.87.25,8670,143,6,3954,RST,0
10.238.123.237,10.119.203.175,36478,443,17,4862,FIN,0
10.175.196.45,10.104.57.216,33245,445,17,228,URG,1
10.46.149.200,10.48.9.111,33057,3389,6,2573,FIN,1
10.101.83.94,10.1.139.66,26351,123,17,254,URG,1
10.246.251.148,10.136.124.96,39228,123,17,3369,URG,1
10.139.45.172,10.21.167.116,57502,8080,6,3046,ACK,0
10.43.56.90,10.215.106.111,4312,143,17,997,URG,0
10.77.187.61,10.224.40.96,3035,21,17,2574,UDP,1
10.90.27.170,10.157.6.89,51284,123,17,3860,ACK,0
10.26.170.239,10.163.66.2,12211,445,17,729,RST,1
10.236.106.143,10.167.156.150,23308,23,17,2313,RST,0
10.204.160.77,10.131.67.142,14671,22,6,1267,ACK,0
10.11.42.20,10.60.205.192,14602,20,6,3770,FIN,0
10.40.70.48,10.7.195.191,61217,8080,6,2337,URG,1
10.81.29.40,10.197.224.230,11748,110,17,800,URG,0
10.10.233.125,10.19.148.241,54992,8080,17,4610,PSH,0
10.151.2.98,10.199.141.166,33292,123,17,4942,FIN,0
10.130.42.71,10.170.68.7,4997,445,17,2064,FIN,1
10.74.68.144,10.51.192.184,57328,443,17,3223,PSH,0
10.82.75.115,10.7.62.108,65070,8080,17,3406,URG,0
10.71.175.176,10.11.133.230,19170,80,6,368,ACK,0
10.255.65.182,10.67.96.117,7018,80,6,4851,FIN,0
10.58.151.47,10.199.231.166,18560,110,17,2044,PSH,0
10.143.104.27,10.15.166.130,37066,123,6,2467,ACK,1
10.170.107.188,10.138.88.17,8060,80,17,2770,PSH,1
10.152.47.56,10.116.153.102,61981,20,6,1432,UDP,0
10.130.146.110,10.65.70.4,8554,8080,6,1696,URG,0
10.9.244.125,10.47.94.59,1574,445,17,3312,ACK,0
10.75.64.69,10.86.217.237,12139,20,17,2674,SYN,0
10.129.6.95,10.67.179.182,28599,123,6,3141,RST,0
10.43.171.196,10.57.194.72,8439,53,6,671,URG,1
10.222.78.188,10.241.222.208,55100,443,6,336,SYN,0
10.82.253.28,10.32.14.4,41634,123,6,694,URG,0
10.6.15.0,10.191.204.59,27705,20,6,4736,FIN,0
10.153.3.7,10.208.219.196,11359,3389,17,145,PSH,0
10.38.136.246,10.76.119.64,49308,110,6,4841,PSH,1
10.179.108.169,10.177.195.93,10832,80,6,645,UDP,0
10.81.18.44,10.159.255.9,55014,22,6,2647,SYN,1
10.117.184.216,10.74.254.124,62875,22,6,3521,SYN,1
10.137.116.12,10.36.182.110,45115,143,6,1712,SYN,1
10.74.201.43,10.222.19.34,31542,21,6,43,URG,0
10.252.161.247,10.244.133.9,49840,445,17,4976,UDP,1
10.150.29.202,10.245.49.206,14862,23,17,2822,SYN,1
10.168.7.168,10.160.150.56,24513,123,6,1740,ACK,1
10.248.57.88,10.142.49.141,62726,80,6,1813,ACK,0
10.147.231.152,10.51.50.188,3402,123,6,1955,PSH,1
10.0.104.53,10.6.83.176,32420,123,6,1937,SYN,1
10.35.13.60,10.195.217.57,57881,22,6,2732,UDP,0
10.73.244.14,10.28.190.113,65255,8080,6,491,UDP,1
10.91.135.175,10.128.58.123,31767,25,6,569,URG,1
10.73.25.211,10.14.9.24,63917,25,6,274,URG,1
10.243.139.158,10.41.129.151,34751,110,6,3194,RST,0
10.202.97.244,10.131.219.1,62196,443,6,2633,ACK,1
10.243.16.100,10.83.17.32,9993,22,6,4987,UDP,0
10.226.141.41,10.141.169.217,41902,143,17,3171,ACK,0
10.212.194.142,10.223.238.245,62234,8080,17,3849,SYN,1
10.132.154.68,10.35.111.124,31325,20,6,3305,RST,0
10.208.251.241,10.84.126.111,54426,445,17,971,PSH,0
10.69.183.3,10.58.128.136,16163,20,6,3245,SYN,1
10.36.21.170,10.156.240.150,43102,123,17,1556,URG,0
10.15.54.92,10.245.223.139,46613,8080,6,3979,URG,0
10.8.196.138,10.111.32.95,20288,143,6,3077,RST,0
10.2.63.36,10.211.204.75,4159,443,6,3501,RST,0
10.126.158.26,10.252.151.220,2716,143,6,399,URG,0
10.223.113.138,10.100.219.223,4676,143,17,108,ACK,0
10.138.25.180,10.111.192.39,35588,80,17,2220,FIN,1
10.168.92.37,10.161.157.134,6068,22,6,353,SYN,1
10.249.165.203,10.122.105.18,8647,23,17,2788,UDP,0
10.134.5.27,10.252.137.195,3216,80,17,4898,SYN,0
10.168.239.88,10.198.153.119,8004,123,6,2081,RST,0
10.170.167.69,10.213.0.129,23818,123,6,839,ACK,0
10.102.162.131,10.81.11.151,14997,53,17,956,URG,0
10.23.4.59,10.164.81.222,16880,123,6,730,SYN,0
10.164.217.154,10.103.180.236,57246,21,6,1365,URG,0
10.95.200.80,10.18.75.1,53043,23,17,2084,UDP,1
10.192.242.22,10.57.203.229,14249,53,6,4193,RST,0
10.6.222.96,10.67.91.251,61909,443,17,4443,SYN,0
10.40.242.78,10.93.143.79,9322,25,6,3570,ACK,1
10.121.25.81,10.159.215.1,63437,8080,17,1856,URG,1
10.143.31.240,10.5.239.197,31898,3389,6,2823,UDP,0
10.235.45.123,10.193.28.187,58617,443,17,842,PSH,0
10.8.108.1,10.155.133.235,28610,20,17,2124,PSH,0
10.19.217.17,10.58.100.208,56612,22,17,1199,FIN,1
10.251.64.246,10.83.132.31,1498,21,6,4619,SYN,1
10.147.31.158,10.11.0.36,9595,80,17,1310,PSH,1
10.37.84.141,10.73.8.72,48413,53,6,41,RST,0
10.186.234.180,10.138.196.224,17716,8080,17,3346,PSH,0
10.181.143.164,10.120.212.37,18131,143,17,2279,PSH,0
10.153.68.134,10.62.210.192,61953,25,17,1513,URG,0
10.34.74.242,10.14.177.171,50151,123,17,3432,SYN,0
10.208.187.57,10.16.210.77,27381,23,6,3526,URG,0
10.116.101.234,10.200.53.39,23193,25,6,856,FIN,1
10.242.151.191,10.132.149.254,29265,110,6,1003,PSH,0
10.171.212.250,10.240.102.10,29142,123,17,4830,URG,0
10.77.98.204,10.20.11.66,19897,3389,6,448,URG,1
10.109.186.178,10.126.238.148,56252,123,17,3480,RST,0
10.216.113.41,10.230.203.193,43449,20,17,3112,PSH,1
10.108.173.212,10.172.171.95,5489,3389,17,2455,RST,1
10.17.21.205,10.160.237.141,44129,20,17,3643,UDP,0
10.102.14.251,10.26.236.10,3988,110,17,1055,ACK,0
10.255.202.50,10.89.33.123,31929,21,6,2167,PSH,1
10.227.106.139,10.226.199.244,43681,443,6,3874,RST,0
10.179.19.239,10.239.63.80,61688,3389,6,2960,URG,0
