src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flags,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,label,feature_92
10.202.239.82,10.101.103.152,44007,123,17,1062,UDP,3677.526,3271.731,9511.988,4144.175,4177.949,9936.91,4647.019,4782.971,3189.658,422.441,2546.612,6294.173,9227.528,1295.143,6874.258,5723.211,9461.308,542.107,9550.778,6329.816,4913.025,5313.64,9111.371,4310.544,9188.764,296.427,523.399,3231.057,3377.972,7787.067,6745.294,8395.672,8459.019,9027.234,1393.57,1956.432,7875.21,8157.023,7826.547,9946.513,8228.922,3559.496,2471.129,1406.352,5287.172,9377.024,5214.148,9431.851,8099.543,8957.618,5630.472,2630.758,7223.024,6856.651,7882.019,7514.502,246.158,5231.817,8123.155,6383.085,7570.878,4123.24,8770.565,9090.616,6434.833,5729.966,3037.925,3663.734,1150.4,2180.156,6814.736,1557.993,7555.228,6146.499,2411.838,5253.692,9788.541,9280.863,2205.417,8294.509,1889.115,5392.26,1950.653,9134.2,2517.621,4484.469,8124.288,5863.273,2319.096,1316.733,2245.322,0,3351.463
10.120.23.189,10.19.199.30,53274,8080,6,2961,RST,4008.898,8628.295,9155.398,2175.108,4238.479,7720.677,8596.646,5293.247,9567.82,209.191,2308.604,4807.555,1951.604,892.581,2207.539,8366.154,4613.316,1825.208,9788.977,2437.043,7280.504,8241.687,3848.925,8147.427,4023.037,5061.783,6650.655,2233.184,2981.006,3849.977,7306.506,1762.703,4220.117,1427.085,9134.229,421.415,6114.327,1527.253,3643.79,9689.82,979.881,1115.176,1141.274,5162.302,8315.642,785.476,4877.978,8532.771,8346.851,6928.185,5553.586,974.245,9880.374,9426.977,4808.001,676.002,1612.61,9355.453,3703.47,1428.731,9258.763,1026.609,9086.528,9776.296,4145.957,520.633,6042.838,9825.455,624.84,7437.272,5284.043,4146.544,6731.811,8129.733,7798.578,2733.855,9774.079,2395.634,1749.895,5357.099,4907.285,3651.5,2473.465,441.324,2966.576,2977.475,6916.312,6457.329,2913.359,9482.756,2763.239,0,2538.035
10.31.196.28,10.202.44.91,54210,110,1,2631,SYN,816.438,7594.462,5875.468,2044.654,8830.063,2121.074,2541.601,6902.522,135.484,3422.638,2621.093,9798.472,2048.609,727.282,5656.576,7641.116,755.092,9792.902,9262.265,3606.928,4617.165,4187.477,9183.648,9200.435,4649.985,6575.597,5904.751,4870.349,8746.001,3208.062,8289.308,5302.61,34.068,490.693,2894.689,4734.28,8348.854,694.445,3905.011,3567.723,9317.81,4581.236,4155.967,897.204,2355.076,9947.143,7545.234,6028.869,655.457,669.857,2441.818,6874.375,9192.182,3803.93,9263.657,5242.354,3031.104,4629.796,4248.991,2271.762,9683.491,5428.374,1691.993,1637.06,6920.825,2596.985,8289.737,5245.121,5492.368,53.899,1097.269,6062.685,6102.13,507.161,619.749,5861.619,7891.042,7998.74,5643.942,240.1,2612.962,8109.706,1804.149,3992.224,1993.71,186.598,9453.0,4504.138,5164.643,5326.985,6474.201,0,1431.873
10.142.169.235,10.83.136.6,55160,110,6,166,FIN,2388.998,1184.407,7303.189,2413.04,9220.749,9260.134,5319.884,4424.477,4611.207,4476.997,4749.9,8226.669,7581.342,1649.46,1399.23,5968.774,3222.335,5202.506,8247.233,1612.035,4823.219,3177.891,3754.996,9349.145,2924.897,2786.911,3960.356,1797.965,9618.616,6950.277,7001.1,9014.016,592.981,2479.244,5415.498,501.82,4041.02,7931.828,7075.473,9427.52,3429.314,9934.867,3534.409,6623.04,2944.151,332.651,3315.795,9408.906,7756.803,8628.209,8359.712,1456.827,3447.754,8911.236,4636.93,9569.094,6482.738,2752.609,1179.908,8135.962,4647.635,2324.025,5246.333,8180.685,1797.27,2503.805,6617.258,4352.003,3989.094,4318.664,9106.463,1882.933,251.743,6210.765,9675.75,5421.547,9437.847,6635.943,6896.822,9502.391,7102.65,61.098,5272.186,8816.63,529.199,3398.903,5512.643,9488.551,4972.743,8458.732,3246.012,1,2218.23
10.163.222.145,10.208.171.6,19661,443,1,1641,SYN,687.49,3513.665,5785.308,5182.924,3131.338,193.38,4109.342,5868.917,9844.865,8173.786,2433.049,7878.439,5985.414,4717.332,8963.956,644.46,2263.255,7783.951,1847.771,7985.264,8586.909,8267.19,4320.838,7730.247,7768.151,7805.204,8379.005,5027.087,6851.586,9696.879,4228.766,7852.038,6551.235,4675.819,1370.378,7474.636,3183.513,4902.157,3481.202,6303.243,8082.244,4780.04,6897.53,6549.917,1932.797,4970.278,1445.792,4781.605,3379.745,5787.994,9666.064,8974.673,6754.419,5122.493,8628.678,8362.655,7515.517,942.388,5591.675,698.992,7940.314,8119.438,7880.007,2923.726,5057.73,6353.953,7248.904,4037.145,6387.156,8680.617,6337.57,1695.212,4697.753,9216.438,3846.047,7943.641,2332.879,2771.402,9312.519,3555.35,2696.467,3543.147,298.267,4402.571,6029.607,5913.857,3672.964,2887.212,3142.729,875.825,1918.619,0,3326.301
10.163.68.206,10.127.84.253,41137,143,1,4502,ACK,2138.557,3749.07,6703.045,4491.83,4649.187,9822.975,7494.96,3992.618,6850.169,865.82,2039.737,3807.475,1116.85,6199.665,5982.724,8275.816,798.509,8668.2,5421.81,5236.237,4213.826,9295.685,1017.935,7491.969,2038.757,760.601,7258.286,7025.171,1924.801,2071.592,6727.022,608.942,2849.535,186.257,6418.47,6900.805,1477.754,4658.494,3469.015,1857.062,3425.161,2104.848,4010.434,648.117,941.352,2751.306,7055.902,5219.47,4551.301,6011.814,7714.375,2091.838,7224.286,3541.96,8364.049,8990.437,5601.337,9905.593,3893.055,819.629,3312.235,4586.216,9161.5,6991.966,5936.047,8279.552,3945.482,5820.1,5327.924,6219.417,7282.518,1117.691,9564.244,7760.061,1752.736,7563.794,4960.311,4868.178,5759.962,298.629,5035.171,2033.643,2400.302,2994.939,4076.056,3556.604,7860.22,2708.243,431.662,5567.454,4012.155,0,5363.739
10.206.84.94,10.87.19.207,42299,8080,1,463,UDP,5443.699,8041.15,6610.844,5931.758,8297.738,2445.668,4285.638,8911.728,7001.772,999.384,4360.282,8388.729,7584.211,3619.726,4089.196,380.707,9214.123,9795.204,8816.23,8662.357,4552.757,9395.354,1605.679,5007.407,479.946,3050.18,2432.398,3116.503,2779.22,6074.323,6573.331,5356.858,13.636,3223.025,3347.955,4460.765,3187.346,3515.677,538.582,5990.126,4583.046,4324.772,1042.422,7292.419,4266.573,1490.518,9272.906,9265.231,2167.693,9916.914,2671.518,7283.79,1160.784,8047.882,5420.431,6663.741,9884.979,3075.067,7732.17,3296.179,2371.511,8137.9,7643.341,451.084,9530.927,9112.492,1217.851,1285.873,775.965,7293.495,3889.773,2609.285,4867.831,3279.085,1123.052,4063.662,5836.816,8270.907,3324.586,1935.378,1164.557,4650.579,9105.605,305.446,2246.327,748.503,6088.243,2963.934,7946.3,9322.134,2651.691,0,5959.864
10.152.142.61,10.201.251.175,30595,21,17,184,FIN,6086.315,8531.891,1264.148,6806.873,8786.662,1308.17,3775.91,4544.704,9666.904,9800.947,9975.482,8296.069,5366.233,488.622,6852.284,2325.644,1646.42,830.824,2991.293,511.299,4960.854,6009.885,8245.707,8499.384,9376.846,2146.345,3377.716,732.038,9504.135,6260.532,7632.876,8262.116,4184.352,8594.075,7113.347,2097.163,7660.781,1667.629,4367.495,9530.965,800.256,7064.744,6068.4,1561.109,5247.492,1858.44,2724.043,6670.546,7690.675,934.431,6674.62,90.65,7224.247,5328.205,5491.089,8081.575,7151.883,7528.093,8029.909,2586.127,6675.351,8234.699,4986.347,8173.717,2523.518,497.489,7482.278,7925.241,3803.127,1369.809,1048.508,4298.267,4727.462,7711.716,6042.055,8620.543,3056.759,6241.263,6879.915,4613.18,6643.161,8702.429,1942.998,1838.906,9116.474,7135.455,1244.597,6374.678,7187.048,8681.251,7994.218,1,3286.358
10.192.9.211,10.100.198.51,50872,3389,2,2357,UDP,1293.982,6609.987,4680.702,1799.197,394.484,2663.959,3297.117,8118.334,9876.064,3218.483,3128.421,3366.807,747.943,9540.307,974.34,7801.11,6819.165,384.796,3502.093,5880.474,6160.234,673.769,5150.269,6203.537,7410.421,3938.588,4646.244,2482.884,2966.299,4753.887,1435.13,2687.17,4409.858,9913.063,3944.402,8954.321,7239.734,3915.842,596.575,985.666,257.59,8938.666,1142.105,6800.286,8975.657,5246.859,812.87,2646.137,9962.825,1160.888,931.636,2558.673,4911.917,9894.489,5496.162,6008.329,9306.734,9182.242,8716.689,8555.958,3102.293,3382.854,8567.039,3426.144,6001.273,7661.678,9424.283,2070.634,568.07,5982.32,8717.054,3238.305,3500.526,2390.691,1565.513,8710.368,2563.506,2712.026,3449.999,5652.552,7461.631,2095.636,7887.485,7183.607,5457.743,3042.075,3257.271,404.131,3929.676,5195.931,4978.696,1,329.841
10.100.168.89,10.244.138.82,56467,8080,2,3695,PSH,7399.057,3794.705,1222.178,2602.626,7776.635,5525.222,9570.786,5004.767,4257.821,8595.893,7022.835,3159.589,1987.378,2374.552,5705.962,5346.448,10.162,457.79,7174.319,223.214,8959.416,7918.874,5025.809,2050.405,9985.191,1673.429,5950.108,2978.224,6028.204,1.57,4853.074,5508.567,2431.987,642.326,8831.843,4251.329,554.672,8913.843,7832.913,6601.092,6859.309,9038.559,5908.034,9638.944,6312.85,4436.634,9066.344,1553.158,8395.195,4756.526,8225.982,14.102,5680.811,1258.383,3750.649,2814.481,8981.438,3395.37,8677.598,3740.282,8032.718,693.854,404.813,9070.307,5870.79,8984.965,4096.754,6231.216,1376.514,6420.384,4772.775,1872.437,7213.652,2356.017,2044.143,7797.165,5891.672,7915.871,480.577,6888.921,8612.422,6436.88,9944.777,6939.555,4123.851,5863.169,4409.628,2079.261,3075.59,732.568,8605.41,1,2784.95
10.32.146.227,10.166.200.254,43707,53,2,4858,UDP,7770.797,9960.829,9816.876,9286.695,2695.236,51.576,1681.114,9403.645,2272.639,4661.441,7481.644,4200.053,7203.686,7367.89,7645.543,8374.334,2101.576,2454.453,6408.535,3383.182,9520.915,9512.183,3223.477,3173.659,6520.215,2082.761,1702.609,8103.915,8142.676,6971.638,2198.021,8619.926,8007.017,2172.565,338.156,7837.696,9049.928,952.623,971.666,2261.527,3684.295,4329.865,6728.825,5455.791,8369.706,5091.709,6353.587,7331.41,5326.479,4149.572,216.885,2167.674,7979.219,481.835,1304.956,1313.168,9793.15,977.877,6933.526,5214.341,6924.897,3374.27,3666.793,3352.528,7689.016,9412.601,2233.046,4239.578,8847.095,6034.556,9334.46,6343.495,7847.144,6695.972,2458.928,6283.864,7228.4,8619.824,3002.269,1701.77,7112.819,3703.908,6666.284,8334.259,2766.842,8382.844,4984.844,9325.439,2351.225,9558.619,7312.95,0,3224.732
10.210.93.40,10.68.216.250,28242,22,6,4085,ACK,1273.669,7715.713,1557.666,8601.574,595.681,9546.743,3930.029,9309.365,1212.087,3275.544,9992.02,7781.459,4977.371,4846.415,2251.279,4803.948,3824.844,3974.427,4750.975,1002.802,4308.684,5323.971,8541.663,9204.295,3888.561,4629.658,2908.323,4905.467,1440.172,3289.253,4552.812,1562.182,4322.127,4283.193,2007.613,1410.521,5054.333,6416.626,3920.141,6968.952,618.074,1602.609,8631.765,120.345,3818.982,8652.631,2724.081,2225.127,5713.852,9187.584,1925.929,6723.136,4351.806,3559.135,1111.21,8316.155,9976.89,4904.694,9040.051,9436.213,4683.56,5027.35,5033.988,2075.413,1991.072,8192.025,1694.612,3827.684,818.12,4228.792,1720.706,3692.921,3370.638,6446.822,838.566,4971.641,2619.143,306.238,7209.008,3184.079,7219.962,8139.942,4070.416,1348.568,5684.912,8051.379,9895.244,3730.771,5353.054,4081.916,8074.779,0,6134.341
10.88.228.131,10.146.0.255,54335,8080,2,841,SYN,9799.897,1897.844,9341.049,620.567,3184.291,7602.745,654.874,7840.327,307.316,9627.052,5097.202,9119.624,8285.787,6619.235,5390.682,208.382,7186.158,5829.04,131.367,7283.519,3240.309,849.039,7562.862,3813.709,6895.522,1789.743,2784.561,2242.935,3861.025,3595.857,7481.567,9305.809,3585.648,9963.723,7170.222,1806.052,4972.191,8364.723,7785.072,5325.945,6583.32,3285.037,8887.7,5495.27,6074.452,7188.047,9350.385,8378.379,891.66,7442.221,3830.707,4532.679,555.409,139.212,6142.778,7710.195,5861.205,8871.848,649.355,1411.935,9751.935,1578.693,5671.054,2188.234,939.238,4119.162,5683.519,6650.288,1989.282,170.763,2227.249,8772.595,640.896,5695.486,323.579,7053.714,2783.472,1710.68,6186.566,1476.414,9375.858,6234.95,1191.282,2624.226,1989.571,3099.521,7455.403,1186.968,8072.981,1835.913,453.284,0,1791.392
10.115.187.186,10.215.232.33,31928,110,2,3700,ACK,4698.691,4512.662,1882.1,9562.522,6306.961,8874.847,8809.56,3007.939,2761.734,4152.359,1429.849,87.31,9566.935,6820.735,7330.47,3508.389,5733.064,8203.635,277.416,952.372,1056.412,4932.515,5628.323,8031.532,7615.138,1789.399,3862.674,629.375,9027.002,9045.382,8181.912,4862.49,8967.879,4175.181,2838.123,2192.244,9335.19,8571.376,3484.111,7310.951,1916.192,3424.229,6609.134,8424.939,2824.026,4080.861,8203.98,2498.083,1307.976,903.36,573.606,2725.966,4717.782,3981.343,7059.79,2865.116,7913.838,6376.695,3808.676,3406.744,867.562,9103.464,424.402,2391.646,258.116,2680.436,1702.638,5168.092,3089.81,6246.994,8791.008,2505.14,4787.681,6790.784,2553.472,7709.744,7050.66,3586.662,2125.223,5001.939,7447.91,1829.91,1280.815,9063.267,6435.573,4765.548,4661.735,9421.45,5991.903,735.127,5706.225,1,7647.396
10.225.43.46,10.154.238.14,37284,53,17,2773,SYN,8816.53,3233.547,1187.098,6341.424,2807.645,7900.753,7009.183,7210.936,9614.257,56.833,1827.386,1466.803,668.1,1357.564,7716.812,4432.414,3188.881,5388.95,8274.983,2158.251,2370.11,4542.719,4729.461,3214.547,2322.611,5910.193,8893.69,5602.804,854.104,3023.654,5858.907,3316.205,3520.033,4178.171,5561.567,8596.169,4743.427,6669.588,9958.049,694.927,3967.563,4437.66,4025.828,8386.814,3223.004,9972.226,504.022,5587.165,4849.605,7089.238,7461.615,2684.97,9966.927,3485.792,9698.243,395.205,6598.321,7311.355,4500.055,3866.086,1449.92,8021.088,290.694,9832.263,8989.824,2951.171,706.039,3922.711,9445.458,7014.656,6008.957,6885.738,5456.571,9575.867,3147.823,3131.418,4685.798,9089.758,2761.936,5389.874,9919.41,8512.241,1237.823,2923.373,598.067,8830.412,6845.802,6346.57,9700.725,1666.318,8998.714,0,9527.484
10.182.232.190,10.49.35.247,25470,53,2,4441,URG,4007.442,1016.509,1772.059,3602.243,3266.817,2577.75,5930.616,8985.4,1935.55,8815.21,7807.176,4769.506,683.19,2586.438,1076.293,7492.881,3543.371,214.206,201.579,1386.924,1958.259,3399.407,923.56,7108.315,6612.637,3516.071,8305.146,346.526,1131.641,671.871,5324.15,5894.664,785.69,539.935,8290.368,9856.687,8467.537,4892.198,3524.979,1646.834,4191.585,4835.093,713.416,2749.785,5320.082,6869.394,4630.831,9211.301,726.341,7040.187,308.766,4140.855,5497.641,2209.939,9649.63,8122.982,3997.347,4386.328,7175.04,4841.93,6988.064,2628.896,9477.374,6109.556,3777.025,8380.091,1085.057,4599.204,1703.263,7786.872,4122.135,1863.617,8884.189,1849.518,947.29,4129.556,5185.898,5230.373,652.219,9788.574,8760.897,8151.125,8144.298,6448.695,8729.462,2411.533,2636.847,8183.125,2443.413,9101.895,9873.113,1,6286.523
10.144.85.94,10.7.218.199,18353,3389,1,3813,URG,4582.507,1440.533,9851.202,9687.279,42.164,2761.218,5140.402,3092.666,6317.449,8921.542,5511.125,4648.176,5241.539,6846.218,2133.215,7630.454,7365.103,7081.639,6926.338,4171.236,1347.077,9409.557,6702.786,2222.362,4237.792,7773.415,6639.607,7359.871,5999.925,4538.145,3399.087,355.383,1991.73,2749.26,4277.094,680.536,485.458,8569.763,9095.971,7291.376,6793.781,9610.494,2267.756,4461.132,3218.108,9983.049,7910.317,1439.347,2748.187,3174.929,7511.355,4258.646,4133.209,5210.699,9101.172,2610.024,4585.259,3515.939,1665.915,3448.372,1971.304,7310.478,9394.269,1903.911,6551.38,6418.808,3395.236,8338.133,6051.918,1031.929,9428.322,4432.121,9777.103,947.18,6818.181,2051.924,7736.184,9772.247,3806.542,8243.599,4516.234,6853.408,2213.708,4533.416,8270.994,417.134,2877.967,9637.786,407.848,637.111,4080.204,0,5066.474
10.7.249.38,10.42.83.176,25982,110,1,445,URG,2367.49,2028.233,559.729,4282.901,919.66,8129.519,9676.472,8392.463,4181.299,7143.164,7583.424,9645.966,4967.269,3358.644,6724.934,5470.714,6183.146,4895.449,2144.725,3009.124,3434.412,6705.874,3340.701,7762.03,4601.23,2339.538,3309.826,2967.378,1800.654,807.982,9055.534,7537.94,9341.549,1246.988,441.424,8958.849,398.144,5605.107,2297.973,1533.474,5624.517,6436.857,9432.608,5035.582,609.104,4069.657,1725.261,2905.697,7941.741,3502.262,6147.204,8596.498,111.797,814.664,7005.94,7755.804,917.459,7542.83,9556.425,8633.873,4473.399,5244.351,5634.316,6126.573,1371.906,7845.769,3150.081,3665.086,786.385,517.922,6894.69,8941.938,3131.782,71.123,9415.89,8125.203,4432.965,3490.195,8688.35,8736.916,1076.445,987.973,515.267,3594.128,3314.121,5437.782,5089.658,7614.706,9633.083,4666.988,9957.876,0,6874.319
10.101.233.180,10.117.93.222,2934,25,6,393,URG,3275.765,2688.534,1722.25,5754.917,9654.548,8256.809,9455.914,2574.032,8038.314,2644.235,3611.507,2600.761,6438.953,9178.572,7692.518,7849.199,3434.044,9207.459,2919.192,8932.816,9297.061,7014.382,6354.333,8339.626,7380.792,1125.957,3303.751,4766.815,3011.522,260.735,5830.46,3505.126,9316.165,381.756,9655.451,5787.102,9933.991,5151.236,7343.322,3834.664,6759.726,9504.457,5479.378,8912.43,7878.152,4799.834,1928.175,2990.906,9406.006,4361.88,5586.424,890.28,393.484,3413.349,5637.016,1190.781,7163.471,4850.852,5215.068,4535.187,376.375,341.018,9295.994,4297.359,5726.357,3280.394,8607.848,9635.959,4992.166,8962.201,9531.828,7463.403,1285.514,2824.608,3637.898,7869.117,8535.245,6117.435,1469.957,1476.365,8346.176,4578.443,8466.06,4693.071,9652.562,1092.891,4768.939,1354.823,9898.878,4270.501,2730.796,0,1259.799
10.220.116.2,10.202.236.229,3006,23,1,3818,RST,1109.142,515.244,7733.428,5544.247,5838.671,2881.275,9497.284,4277.6,8777.738,3390.464,7073.544,158.0,1764.85,9825.745,995.2,6170.168,4181.75,800.821,5401.221,1524.227,7924.555,8403.563,7946.264,540.916,4813.0,9312.599,3717.512,7164.172,614.946,3128.637,3718.37,8943.357,8613.792,624.695,9913.751,3927.176,4473.373,9256.966,384.037,3598.054,9821.088,1347.238,4178.391,2500.97,5551.0,1576.795,50.374,3397.682,4966.001,8635.25,9372.151,9593.314,2324.844,1887.98,6403.825,2284.47,1413.798,5582.275,7770.086,1416.055,3279.002,2848.729,6976.91,7083.084,740.672,1076.765,6249.128,6395.479,8323.587,1055.069,724.786,951.338,5095.692,8794.081,5434.79,2948.92,3982.116,3458.08,678.531,6277.146,7996.962,7389.017,9899.881,896.862,3110.213,8411.581,4567.234,7269.266,1001.867,7373.281,672.214,1,2849.46
10.217.101.116,10.178.151.30,58554,443,17,3316,PSH,3763.222,6521.583,7571.608,7307.919,5349.164,7210.477,9169.199,7529.528,7508.928,4352.201,1372.46,6979.414,6378.545,4613.686,6285.697,579.987,7430.998,8086.46,7316.601,3797.57,6776.415,1862.466,3692.291,3902.204,9128.603,4449.81,4292.593,1721.489,2833.641,8003.952,5375.067,6435.331,1245.706,6440.553,7037.838,1931.544,8631.691,5501.75,6595.079,602.915,6699.732,4351.14,4347.475,3002.38,7072.307,7723.871,1420.148,4863.834,348.704,2141.438,3345.474,1053.436,2917.247,9733.805,3471.499,8140.306,7089.781,2934.098,9662.209,7208.408,9542.643,4625.871,5115.588,7062.219,3562.308,6158.249,9761.972,8039.121,2624.827,8612.311,3235.173,7835.473,5998.902,8252.499,3694.14,554.549,445.987,2094.36,5126.008,7364.681,4537.368,3933.311,3853.327,331.65,7477.352,8581.081,7705.072,3907.023,5864.864,941.425,136.082,0,8359.224
10.10.17.101,10.182.40.29,5451,20,6,1538,FIN,1394.171,9714.641,8480.092,3872.593,321.776,6543.687,9517.712,3739.806,5016.233,93.614,1316.914,8632.775,2793.819,3166.355,8253.568,2963.912,4117.638,8948.078,663.787,3925.754,5643.873,7473.296,7163.426,4795.331,3385.703,2765.922,6199.736,655.789,559.347,7857.51,5109.678,5120.221,2438.153,522.382,3103.48,8997.04,7121.966,132.733,5784.368,92.022,3376.939,2597.954,8175.159,6813.708,892.54,7701.129,6304.276,983.785,7096.759,3822.533,7424.91,2653.425,2315.557,8068.979,2420.837,6160.107,9704.633,1503.27,8529.697,7510.188,8800.231,7889.229,229.937,1798.839,2307.806,4959.663,4317.312,2142.533,3175.905,4903.973,1987.041,3025.584,6586.948,5941.274,6563.014,8146.536,1867.313,904.32,538.623,61.733,1438.12,2216.016,532.374,1474.607,2860.255,7422.667,2647.354,2603.106,9693.722,2285.376,423.099,1,4941.118
10.142.133.11,10.59.75.43,23665,123,1,1739,ACK,6212.396,3791.736,241.723,6554.036,6058.99,8255.288,5024.189,9281.861,9284.266,319.143,4304.825,5985.452,5800.45,3039.061,4221.883,7121.081,4367.903,1993.842,590.705,9558.339,6338.651,2638.728,9730.149,8991.574,3809.286,2346.936,9986.875,1339.312,7307.719,7242.447,1451.943,2628.984,2427.89,8673.689,690.486,6812.298,1996.798,6018.694,3518.649,7625.74,6837.684,7324.058,59.428,633.315,3402.32,6908.967,7196.754,8268.57,4177.305,7045.112,919.354,8039.247,1294.419,4552.999,2120.895,8494.898,7830.038,3678.42,2657.126,4351.884,2433.228,8167.377,7120.953,7716.025,3868.147,2839.808,196.26,5785.117,376.78,2827.816,9987.005,2948.666,5608.422,623.778,3360.45,1001.992,5534.566,5737.22,1198.167,3936.176,1390.902,2038.182,4353.654,1365.558,372.165,9505.042,8272.146,7523.941,6341.765,7393.006,7534.767,1,8153.552
10.80.252.17,10.160.223.231,14562,123,1,2584,RST,8393.154,1241.571,8508.766,2639.982,791.859,6366.292,7873.423,1035.111,1941.022,5938.472,7625.721,6229.604,4111.281,2380.612,8831.533,6519.768,3077.763,5189.875,9548.013,6170.405,9565.627,4607.812,700.274,7319.232,7690.17,1894.853,7441.143,459.881,8756.965,4792.176,2427.455,8475.35,869.971,3914.779,3171.711,3905.439,8165.643,4713.893,6747.135,2611.141,2676.779,4508.959,1591.25,6732.183,356.934,8087.357,4823.481,8923.746,6387.285,3746.807,6508.33,4923.64,7045.351,4191.361,9534.713,4512.026,4603.928,9433.917,189.985,7864.037,2955.987,9798.953,3562.634,8872.734,8911.739,6610.373,5824.965,5557.614,7253.453,1625.399,7975.283,1561.985,8060.141,390.164,4060.085,3502.504,8821.139,5306.175,6909.709,1131.582,6504.532,3430.827,9114.574,2140.527,7634.096,4628.072,2531.543,1240.791,459.644,3843.736,3084.059,1,3791.945
10.31.104.150,10.88.249.239,40937,445,17,4683,PSH,9278.818,2875.097,6515.714,122.652,8447.886,5885.842,1967.02,3594.97,1895.443,7150.101,1720.249,5777.346,198.183,3559.066,6548.476,6674.815,8786.082,1319.227,5038.363,116.858,2553.307,4837.666,8963.323,9793.622,3969.585,8471.813,7519.659,8455.727,9034.686,3617.091,9416.881,5730.284,3849.867,3838.764,8460.171,5643.207,649.244,8314.269,1929.057,429.365,787.97,9012.853,4816.704,1493.204,5289.693,2975.019,1429.359,5832.001,2978.675,3424.695,672.966,4181.736,2021.986,9503.742,5225.205,1954.853,4568.843,7278.702,9387.252,8945.343,7424.455,5729.6,7092.88,9356.193,306.245,7288.137,2551.211,601.011,5590.942,8499.57,9352.612,5058.882,8361.95,9342.554,9274.596,5834.449,6349.673,6282.896,7640.732,3384.357,604.324,7353.595,1.495,4800.374,3004.762,1476.656,1417.522,5858.126,6198.697,3871.549,9457.245,1,2107.027
10.198.35.194,10.156.84.189,31815,22,17,2480,FIN,8048.575,5817.277,4984.433,1093.744,8495.96,9150.692,1352.264,4576.787,8199.246,1618.153,7580.226,7660.865,1390.517,9343.632,9846.584,5485.452,9931.58,6222.51,7238.215,855.613,9565.487,1937.546,6195.288,891.513,1030.384,3286.721,2732.616,853.332,3852.101,1420.146,2922.072,3011.711,7339.296,7923.563,3837.269,8435.444,5376.685,5199.647,2809.687,1455.051,6913.15,5975.226,5657.92,3981.827,8356.63,9547.414,6328.337,8891.382,3379.177,4549.141,1034.048,2611.56,790.302,49.398,2910.377,5742.733,5808.457,7989.152,5159.346,9780.277,8389.746,1644.449,9900.759,5759.617,955.158,723.062,8733.866,1616.242,8743.963,9455.839,8214.062,1415.607,6399.423,3896.43,5693.04,791.514,3365.407,5001.413,9024.499,1936.769,9807.91,697.572,2877.007,1456.91,1798.123,9539.978,4145.22,4556.047,2138.428,7289.078,6146.235,0,3182.34
